backend,format,workload,status,support_tier,median_ms,p90_ms,warmup_runs,measured_runs,checksum,notes
pytorch_cpu,float16,gemm_256,measured,native,5.628728999909072,5.705024999770103,5,20,10.8125,device=cpu
pytorch_cpu,float16,gemm_1024,measured,native,710.7441039997866,712.9496169998674,5,20,80.6875,device=cpu
pytorch_cpu,float16,reduce_1m,measured,native,0.04154149974056054,0.042108100205950905,5,20,-738.5,device=cpu
pytorch_cpu,float32,gemm_256,measured,native,0.032812498830026016,0.0330083003063919,5,20,-24.716236114501953,device=cpu
pytorch_cpu,float32,gemm_1024,measured,native,2.0612709995475598,2.414124699498643,5,20,-10.838068008422852,device=cpu
pytorch_cpu,float32,reduce_1m,measured,native,0.04635450022760779,0.05414170100266347,5,20,-2111.162353515625,device=cpu
pytorch_cpu,float64,gemm_256,measured,native,0.1188335008919239,0.1231999996889499,5,20,13.9902278262138,device=cpu
pytorch_cpu,float64,gemm_1024,measured,native,7.898083499640052,8.174716999747034,5,20,-65.76067200359857,device=cpu
pytorch_cpu,float64,reduce_1m,measured,native,0.07856249976612162,0.09215809968736723,5,20,452.87769607704,device=cpu
pytorch_cpu,bfloat16,gemm_256,measured,native_or_proxy,5.695458499758388,5.770058599227923,5,20,-24.125,device=cpu
pytorch_cpu,bfloat16,gemm_1024,measured,native_or_proxy,716.2759374996313,718.344533000527,5,20,-10.0625,device=cpu
pytorch_cpu,bfloat16,reduce_1m,measured,native_or_proxy,0.04279149925423553,0.0446874995759572,5,20,1304.0,device=cpu
pytorch_cpu,int8,gemm_256,measured,native_or_proxy,0.6765835005353438,0.6959036007174291,5,20,10.0,device=cpu
pytorch_cpu,int8,gemm_1024,measured,native_or_proxy,39.37966650028102,39.92827889978798,5,20,-61.0,device=cpu
pytorch_cpu,int8,reduce_1m,measured,native_or_proxy,0.1800419995561242,0.27124559946969384,5,20,-510551.0,device=cpu
pytorch_cpu,uint8,gemm_256,measured,native_or_proxy,0.6749789990863064,0.7053836008708458,5,20,221.0,device=cpu
pytorch_cpu,uint8,gemm_1024,measured,native_or_proxy,39.167041500149935,39.379520500551735,5,20,143.0,device=cpu
pytorch_cpu,uint8,reduce_1m,measured,native_or_proxy,0.13291649884195067,0.13570810078817885,5,20,63458116.0,device=cpu
pytorch_cpu,int16,gemm_256,measured,native_or_proxy,1.2612915006684489,1.3170961989089847,5,20,-2772.0,device=cpu
pytorch_cpu,int16,gemm_1024,measured,native_or_proxy,77.43591650068993,78.3268458008024,5,20,3546.0,device=cpu
pytorch_cpu,int16,reduce_1m,measured,native_or_proxy,0.2174165010728757,0.2215375012383447,5,20,-517064.0,device=cpu
pytorch_cpu,int32,gemm_256,measured,native,2.427770499707549,2.458378799383354,5,20,-2767.0,device=cpu
pytorch_cpu,int32,gemm_1024,measured,native,153.51189600005455,155.17682560112007,5,20,-20923.0,device=cpu
pytorch_cpu,int32,reduce_1m,measured,native,0.15277049988071667,0.2700122000533156,5,20,-441591.0,device=cpu
pytorch_cpu,int64,gemm_256,measured,native,8.462958500786044,8.6228330997983,5,20,-13573.0,device=cpu
pytorch_cpu,int64,gemm_1024,measured,native,560.1017709996086,562.7861921999283,5,20,-44645.0,device=cpu
pytorch_cpu,int64,reduce_1m,measured,native,0.05114550094731385,0.054200001068238635,5,20,-478238.0,device=cpu
pytorch_cpu,uint16,reduce_1m,measured,native_or_proxy,0.13954150017525535,0.15394610054499935,5,20,63514358.0,device=cpu
pytorch_cpu,uint32,reduce_1m,measured,native_or_proxy,0.18968750009662472,0.24975800024549244,5,20,63528294.0,device=cpu
pytorch_cpu,uint64,reduce_1m,measured,native_or_proxy,0.3082289995290921,0.31760409838170744,5,20,63541447.0,device=cpu
