timestamp_utc,step,status,phase,name,artifact_dir
2026-03-31T03:54:04Z,1,skipped_phase,A,sudo_prime,/Users/eirikr/Documents/GitHub/steinmarder/src/apple_re/results/tranche1_20260330_205404/steps/01_sudo_prime
2026-03-31T03:54:04Z,2,skipped_phase,A,sudo_keepalive_start,/Users/eirikr/Documents/GitHub/steinmarder/src/apple_re/results/tranche1_20260330_205404/steps/02_sudo_keepalive_start
2026-03-31T03:54:04Z,3,skipped_phase,A,machine_stamp,/Users/eirikr/Documents/GitHub/steinmarder/src/apple_re/results/tranche1_20260330_205404/steps/03_machine_stamp
2026-03-31T03:54:04Z,4,skipped_phase,A,tool_matrix,/Users/eirikr/Documents/GitHub/steinmarder/src/apple_re/results/tranche1_20260330_205404/steps/04_tool_matrix
2026-03-31T03:54:04Z,5,skipped_phase,A,package_inventory,/Users/eirikr/Documents/GitHub/steinmarder/src/apple_re/results/tranche1_20260330_205404/steps/05_package_inventory
2026-03-31T03:54:04Z,6,skipped_phase,A,capabilities_json,/Users/eirikr/Documents/GitHub/steinmarder/src/apple_re/results/tranche1_20260330_205404/steps/06_capabilities_json
2026-03-31T03:54:04Z,7,skipped_phase,B,cpu_family_matrix,/Users/eirikr/Documents/GitHub/steinmarder/src/apple_re/results/tranche1_20260330_205404/steps/07_cpu_family_matrix
2026-03-31T03:54:04Z,8,skipped_phase,B,cpu_probe_inventory,/Users/eirikr/Documents/GitHub/steinmarder/src/apple_re/results/tranche1_20260330_205404/steps/08_cpu_probe_inventory
2026-03-31T03:54:04Z,9,skipped_phase,B,compile_matrix_define,/Users/eirikr/Documents/GitHub/steinmarder/src/apple_re/results/tranche1_20260330_205404/steps/09_compile_matrix_define
2026-03-31T03:54:04Z,10,skipped_phase,B,build_cpu_matrix,/Users/eirikr/Documents/GitHub/steinmarder/src/apple_re/results/tranche1_20260330_205404/steps/10_build_cpu_matrix
2026-03-31T03:54:04Z,11,skipped_phase,B,disassemble_cpu_matrix,/Users/eirikr/Documents/GitHub/steinmarder/src/apple_re/results/tranche1_20260330_205404/steps/11_disassemble_cpu_matrix
2026-03-31T03:54:04Z,12,skipped_phase,B,llvm_mca_cpu_matrix,/Users/eirikr/Documents/GitHub/steinmarder/src/apple_re/results/tranche1_20260330_205404/steps/12_llvm_mca_cpu_matrix
2026-03-31T03:54:04Z,13,ok,C,cpu_baseline_timing,/Users/eirikr/Documents/GitHub/steinmarder/src/apple_re/results/tranche1_20260330_205404/steps/13_cpu_baseline_timing
2026-03-31T03:54:05Z,14,fail,C,hyperfine_cpu_timing,/Users/eirikr/Documents/GitHub/steinmarder/src/apple_re/results/tranche1_20260330_205404/steps/14_hyperfine_cpu_timing
2026-03-31T03:54:11Z,15,ok,C,xctrace_cpu_profile,/Users/eirikr/Documents/GitHub/steinmarder/src/apple_re/results/tranche1_20260330_205404/steps/15_xctrace_cpu_profile
2026-03-31T03:55:10Z,16,ok,C,dtrace_dtruss_cpu,/Users/eirikr/Documents/GitHub/steinmarder/src/apple_re/results/tranche1_20260330_205404/steps/16_dtrace_dtruss_cpu
2026-03-31T03:55:17Z,17,ok,C,powermetrics_cpu,/Users/eirikr/Documents/GitHub/steinmarder/src/apple_re/results/tranche1_20260330_205404/steps/17_powermetrics_cpu
