trace,schema
gpu_fmt_mxfp4.trace,ca-client-present-request
gpu_fmt_mxfp4.trace,ca-client-presented-handler
gpu_fmt_mxfp4.trace,device-display-info
gpu_fmt_mxfp4.trace,device-gpu-info
gpu_fmt_mxfp4.trace,device-thermal-state-intervals
gpu_fmt_mxfp4.trace,display-compositor-events-interval
gpu_fmt_mxfp4.trace,display-compositor-interval
gpu_fmt_mxfp4.trace,display-events-interval
gpu_fmt_mxfp4.trace,display-surface-queue
gpu_fmt_mxfp4.trace,display-surface-swap
gpu_fmt_mxfp4.trace,display-vsyncs-interval
gpu_fmt_mxfp4.trace,displayed-surfaces-interval
gpu_fmt_mxfp4.trace,displayed-surfaces-per-second
gpu_fmt_mxfp4.trace,dyld-library-load
gpu_fmt_mxfp4.trace,gpu-aps-stream
gpu_fmt_mxfp4.trace,gpu-counter-info
gpu_fmt_mxfp4.trace,gpu-counter-value
gpu_fmt_mxfp4.trace,gpu-performance-device-state-intervals
gpu_fmt_mxfp4.trace,gpu-performance-state-info
gpu_fmt_mxfp4.trace,gpu-performance-state-intervals
gpu_fmt_mxfp4.trace,gpu-shader-profiler-interval
gpu_fmt_mxfp4.trace,gpu-shader-profiler-sample
gpu_fmt_mxfp4.trace,graphics-compiler-activity-intervals
gpu_fmt_mxfp4.trace,hang-risks
gpu_fmt_mxfp4.trace,kdebug
gpu_fmt_mxfp4.trace,kdebug-strings
gpu_fmt_mxfp4.trace,life-cycle-period
gpu_fmt_mxfp4.trace,metal-application-command-buffer-submissions
gpu_fmt_mxfp4.trace,metal-application-encoders-list
gpu_fmt_mxfp4.trace,metal-application-event-interval
gpu_fmt_mxfp4.trace,metal-application-intervals
gpu_fmt_mxfp4.trace,metal-ar-events
gpu_fmt_mxfp4.trace,metal-command-buffer-completed
gpu_fmt_mxfp4.trace,metal-command-buffer-error
gpu_fmt_mxfp4.trace,metal-command-buffer-frame-assignment
gpu_fmt_mxfp4.trace,metal-command-buffer-to-accelerator-id
gpu_fmt_mxfp4.trace,metal-current-allocated-size
gpu_fmt_mxfp4.trace,metal-driver-event-intervals
gpu_fmt_mxfp4.trace,metal-driver-event-per-thread-intervals
gpu_fmt_mxfp4.trace,metal-driver-intervals
gpu_fmt_mxfp4.trace,metal-gpu-counter-intervals
gpu_fmt_mxfp4.trace,metal-gpu-counter-profile
gpu_fmt_mxfp4.trace,metal-gpu-execution-points
gpu_fmt_mxfp4.trace,metal-gpu-info
gpu_fmt_mxfp4.trace,metal-gpu-intervals
gpu_fmt_mxfp4.trace,metal-gpu-state-intervals
gpu_fmt_mxfp4.trace,metal-gpu-submission-to-command-buffer-id
gpu_fmt_mxfp4.trace,metal-io-surface-access
gpu_fmt_mxfp4.trace,metal-kernel-resource-allocations
gpu_fmt_mxfp4.trace,metal-known-compositor-process
gpu_fmt_mxfp4.trace,metal-object-dependency-chain-app
gpu_fmt_mxfp4.trace,metal-object-dependency-chain-display
gpu_fmt_mxfp4.trace,metal-object-dependency-chain-driver
gpu_fmt_mxfp4.trace,metal-object-dependency-chain-gpu
gpu_fmt_mxfp4.trace,metal-object-label
gpu_fmt_mxfp4.trace,metal-residency-set-interval
gpu_fmt_mxfp4.trace,metal-residency-set-resource-event
gpu_fmt_mxfp4.trace,metal-residency-set-usage-event
gpu_fmt_mxfp4.trace,metal-resource-allocations
gpu_fmt_mxfp4.trace,metal-shader-profiler-intervals
gpu_fmt_mxfp4.trace,metal-shader-profiler-shader-list
gpu_fmt_mxfp4.trace,metal-visual-highlight-chain-app
gpu_fmt_mxfp4.trace,metal-visual-highlight-chain-display
gpu_fmt_mxfp4.trace,metal-visual-highlight-chain-driver
gpu_fmt_mxfp4.trace,metal-visual-highlight-chain-gpu
gpu_fmt_mxfp4.trace,metal-wired-sysmem-level-interval
gpu_fmt_mxfp4.trace,mps-hw-intervals
gpu_fmt_mxfp4.trace,os-log
gpu_fmt_mxfp4.trace,os-signpost
gpu_fmt_mxfp4.trace,os-signpost-arg
gpu_fmt_mxfp4.trace,potential-hangs
gpu_fmt_mxfp4.trace,process-info
gpu_fmt_mxfp4.trace,runloop-events
gpu_fmt_mxfp4.trace,thread-info
gpu_fmt_mxfp4.trace,tick
gpu_fmt_mxfp4.trace,time-info
gpu_fmt_mxfp4.trace,time-profile
gpu_fmt_mxfp4.trace,time-sample
gpu_fmt_mxfp4.trace,visual-chain
gpu_fmt_mxfp4.trace,visual-connection
gpu_fmt_mxfp6.trace,ca-client-buffer-wait-interval
gpu_fmt_mxfp6.trace,ca-client-present-request
gpu_fmt_mxfp6.trace,ca-client-presented-handler
gpu_fmt_mxfp6.trace,device-display-info
gpu_fmt_mxfp6.trace,device-gpu-info
gpu_fmt_mxfp6.trace,device-thermal-state-intervals
gpu_fmt_mxfp6.trace,display-compositor-events-interval
gpu_fmt_mxfp6.trace,display-compositor-interval
gpu_fmt_mxfp6.trace,display-events-interval
gpu_fmt_mxfp6.trace,display-surface-queue
gpu_fmt_mxfp6.trace,display-surface-swap
gpu_fmt_mxfp6.trace,display-vsyncs-interval
gpu_fmt_mxfp6.trace,displayed-surfaces-interval
gpu_fmt_mxfp6.trace,displayed-surfaces-per-second
gpu_fmt_mxfp6.trace,dyld-library-load
gpu_fmt_mxfp6.trace,gpu-aps-stream
gpu_fmt_mxfp6.trace,gpu-counter-info
gpu_fmt_mxfp6.trace,gpu-counter-value
gpu_fmt_mxfp6.trace,gpu-performance-device-state-intervals
gpu_fmt_mxfp6.trace,gpu-performance-state-info
gpu_fmt_mxfp6.trace,gpu-performance-state-intervals
gpu_fmt_mxfp6.trace,gpu-shader-profiler-interval
gpu_fmt_mxfp6.trace,gpu-shader-profiler-sample
gpu_fmt_mxfp6.trace,graphics-compiler-activity-intervals
gpu_fmt_mxfp6.trace,hang-risks
gpu_fmt_mxfp6.trace,kdebug
gpu_fmt_mxfp6.trace,kdebug-strings
gpu_fmt_mxfp6.trace,life-cycle-period
gpu_fmt_mxfp6.trace,metal-application-command-buffer-submissions
gpu_fmt_mxfp6.trace,metal-application-encoders-list
gpu_fmt_mxfp6.trace,metal-application-event-interval
gpu_fmt_mxfp6.trace,metal-application-intervals
gpu_fmt_mxfp6.trace,metal-ar-events
gpu_fmt_mxfp6.trace,metal-command-buffer-completed
gpu_fmt_mxfp6.trace,metal-command-buffer-error
gpu_fmt_mxfp6.trace,metal-command-buffer-frame-assignment
gpu_fmt_mxfp6.trace,metal-command-buffer-to-accelerator-id
gpu_fmt_mxfp6.trace,metal-current-allocated-size
gpu_fmt_mxfp6.trace,metal-driver-event-intervals
gpu_fmt_mxfp6.trace,metal-driver-event-per-thread-intervals
gpu_fmt_mxfp6.trace,metal-driver-intervals
gpu_fmt_mxfp6.trace,metal-gpu-counter-intervals
gpu_fmt_mxfp6.trace,metal-gpu-counter-profile
gpu_fmt_mxfp6.trace,metal-gpu-execution-points
gpu_fmt_mxfp6.trace,metal-gpu-info
gpu_fmt_mxfp6.trace,metal-gpu-intervals
gpu_fmt_mxfp6.trace,metal-gpu-state-intervals
gpu_fmt_mxfp6.trace,metal-gpu-submission-to-command-buffer-id
gpu_fmt_mxfp6.trace,metal-io-surface-access
gpu_fmt_mxfp6.trace,metal-kernel-resource-allocations
gpu_fmt_mxfp6.trace,metal-known-compositor-process
gpu_fmt_mxfp6.trace,metal-object-dependency-chain-app
gpu_fmt_mxfp6.trace,metal-object-dependency-chain-display
gpu_fmt_mxfp6.trace,metal-object-dependency-chain-driver
gpu_fmt_mxfp6.trace,metal-object-dependency-chain-gpu
gpu_fmt_mxfp6.trace,metal-object-label
gpu_fmt_mxfp6.trace,metal-residency-set-interval
gpu_fmt_mxfp6.trace,metal-residency-set-resource-event
gpu_fmt_mxfp6.trace,metal-residency-set-usage-event
gpu_fmt_mxfp6.trace,metal-resource-allocations
gpu_fmt_mxfp6.trace,metal-shader-profiler-intervals
gpu_fmt_mxfp6.trace,metal-shader-profiler-shader-list
gpu_fmt_mxfp6.trace,metal-visual-highlight-chain-app
gpu_fmt_mxfp6.trace,metal-visual-highlight-chain-display
gpu_fmt_mxfp6.trace,metal-visual-highlight-chain-driver
gpu_fmt_mxfp6.trace,metal-visual-highlight-chain-gpu
gpu_fmt_mxfp6.trace,metal-wired-sysmem-level-interval
gpu_fmt_mxfp6.trace,mps-hw-intervals
gpu_fmt_mxfp6.trace,os-log
gpu_fmt_mxfp6.trace,os-signpost
gpu_fmt_mxfp6.trace,os-signpost-arg
gpu_fmt_mxfp6.trace,potential-hangs
gpu_fmt_mxfp6.trace,process-info
gpu_fmt_mxfp6.trace,runloop-events
gpu_fmt_mxfp6.trace,thread-info
gpu_fmt_mxfp6.trace,tick
gpu_fmt_mxfp6.trace,time-info
gpu_fmt_mxfp6.trace,time-profile
gpu_fmt_mxfp6.trace,time-sample
gpu_fmt_mxfp6.trace,visual-chain
gpu_fmt_mxfp6.trace,visual-connection
gpu_fmt_mxfp8.trace,ca-client-buffer-wait-interval
gpu_fmt_mxfp8.trace,ca-client-present-request
gpu_fmt_mxfp8.trace,ca-client-presented-handler
gpu_fmt_mxfp8.trace,device-display-info
gpu_fmt_mxfp8.trace,device-gpu-info
gpu_fmt_mxfp8.trace,device-thermal-state-intervals
gpu_fmt_mxfp8.trace,display-compositor-events-interval
gpu_fmt_mxfp8.trace,display-compositor-interval
gpu_fmt_mxfp8.trace,display-events-interval
gpu_fmt_mxfp8.trace,display-surface-queue
gpu_fmt_mxfp8.trace,display-surface-swap
gpu_fmt_mxfp8.trace,display-vsyncs-interval
gpu_fmt_mxfp8.trace,displayed-surfaces-interval
gpu_fmt_mxfp8.trace,displayed-surfaces-per-second
gpu_fmt_mxfp8.trace,dyld-library-load
gpu_fmt_mxfp8.trace,gpu-aps-stream
gpu_fmt_mxfp8.trace,gpu-counter-info
gpu_fmt_mxfp8.trace,gpu-counter-value
gpu_fmt_mxfp8.trace,gpu-performance-device-state-intervals
gpu_fmt_mxfp8.trace,gpu-performance-state-info
gpu_fmt_mxfp8.trace,gpu-performance-state-intervals
gpu_fmt_mxfp8.trace,gpu-shader-profiler-interval
gpu_fmt_mxfp8.trace,gpu-shader-profiler-sample
gpu_fmt_mxfp8.trace,graphics-compiler-activity-intervals
gpu_fmt_mxfp8.trace,hang-risks
gpu_fmt_mxfp8.trace,kdebug
gpu_fmt_mxfp8.trace,kdebug-strings
gpu_fmt_mxfp8.trace,life-cycle-period
gpu_fmt_mxfp8.trace,metal-application-command-buffer-submissions
gpu_fmt_mxfp8.trace,metal-application-encoders-list
gpu_fmt_mxfp8.trace,metal-application-event-interval
gpu_fmt_mxfp8.trace,metal-application-intervals
gpu_fmt_mxfp8.trace,metal-ar-events
gpu_fmt_mxfp8.trace,metal-command-buffer-completed
gpu_fmt_mxfp8.trace,metal-command-buffer-error
gpu_fmt_mxfp8.trace,metal-command-buffer-frame-assignment
gpu_fmt_mxfp8.trace,metal-command-buffer-to-accelerator-id
gpu_fmt_mxfp8.trace,metal-current-allocated-size
gpu_fmt_mxfp8.trace,metal-driver-event-intervals
gpu_fmt_mxfp8.trace,metal-driver-event-per-thread-intervals
gpu_fmt_mxfp8.trace,metal-driver-intervals
gpu_fmt_mxfp8.trace,metal-gpu-counter-intervals
gpu_fmt_mxfp8.trace,metal-gpu-counter-profile
gpu_fmt_mxfp8.trace,metal-gpu-execution-points
gpu_fmt_mxfp8.trace,metal-gpu-info
gpu_fmt_mxfp8.trace,metal-gpu-intervals
gpu_fmt_mxfp8.trace,metal-gpu-state-intervals
gpu_fmt_mxfp8.trace,metal-gpu-submission-to-command-buffer-id
gpu_fmt_mxfp8.trace,metal-io-surface-access
gpu_fmt_mxfp8.trace,metal-kernel-resource-allocations
gpu_fmt_mxfp8.trace,metal-known-compositor-process
gpu_fmt_mxfp8.trace,metal-object-dependency-chain-app
gpu_fmt_mxfp8.trace,metal-object-dependency-chain-display
gpu_fmt_mxfp8.trace,metal-object-dependency-chain-driver
gpu_fmt_mxfp8.trace,metal-object-dependency-chain-gpu
gpu_fmt_mxfp8.trace,metal-object-label
gpu_fmt_mxfp8.trace,metal-residency-set-interval
gpu_fmt_mxfp8.trace,metal-residency-set-resource-event
gpu_fmt_mxfp8.trace,metal-residency-set-usage-event
gpu_fmt_mxfp8.trace,metal-resource-allocations
gpu_fmt_mxfp8.trace,metal-shader-profiler-intervals
gpu_fmt_mxfp8.trace,metal-shader-profiler-shader-list
gpu_fmt_mxfp8.trace,metal-visual-highlight-chain-app
gpu_fmt_mxfp8.trace,metal-visual-highlight-chain-display
gpu_fmt_mxfp8.trace,metal-visual-highlight-chain-driver
gpu_fmt_mxfp8.trace,metal-visual-highlight-chain-gpu
gpu_fmt_mxfp8.trace,metal-wired-sysmem-level-interval
gpu_fmt_mxfp8.trace,mps-hw-intervals
gpu_fmt_mxfp8.trace,os-log
gpu_fmt_mxfp8.trace,os-signpost
gpu_fmt_mxfp8.trace,os-signpost-arg
gpu_fmt_mxfp8.trace,potential-hangs
gpu_fmt_mxfp8.trace,process-info
gpu_fmt_mxfp8.trace,runloop-events
gpu_fmt_mxfp8.trace,thread-info
gpu_fmt_mxfp8.trace,tick
gpu_fmt_mxfp8.trace,time-info
gpu_fmt_mxfp8.trace,time-profile
gpu_fmt_mxfp8.trace,time-sample
gpu_fmt_mxfp8.trace,visual-chain
gpu_fmt_mxfp8.trace,visual-connection
gpu_fmt_mxint8.trace,ca-client-buffer-wait-interval
gpu_fmt_mxint8.trace,ca-client-present-request
gpu_fmt_mxint8.trace,ca-client-presented-handler
gpu_fmt_mxint8.trace,device-display-info
gpu_fmt_mxint8.trace,device-gpu-info
gpu_fmt_mxint8.trace,device-thermal-state-intervals
gpu_fmt_mxint8.trace,display-compositor-events-interval
gpu_fmt_mxint8.trace,display-compositor-interval
gpu_fmt_mxint8.trace,display-events-interval
gpu_fmt_mxint8.trace,display-surface-queue
gpu_fmt_mxint8.trace,display-surface-swap
gpu_fmt_mxint8.trace,display-vsyncs-interval
gpu_fmt_mxint8.trace,displayed-surfaces-interval
gpu_fmt_mxint8.trace,displayed-surfaces-per-second
gpu_fmt_mxint8.trace,dyld-library-load
gpu_fmt_mxint8.trace,gpu-aps-stream
gpu_fmt_mxint8.trace,gpu-counter-info
gpu_fmt_mxint8.trace,gpu-counter-value
gpu_fmt_mxint8.trace,gpu-performance-device-state-intervals
gpu_fmt_mxint8.trace,gpu-performance-state-info
gpu_fmt_mxint8.trace,gpu-performance-state-intervals
gpu_fmt_mxint8.trace,gpu-shader-profiler-interval
gpu_fmt_mxint8.trace,gpu-shader-profiler-sample
gpu_fmt_mxint8.trace,graphics-compiler-activity-intervals
gpu_fmt_mxint8.trace,hang-risks
gpu_fmt_mxint8.trace,kdebug
gpu_fmt_mxint8.trace,kdebug-strings
gpu_fmt_mxint8.trace,life-cycle-period
gpu_fmt_mxint8.trace,metal-application-command-buffer-submissions
gpu_fmt_mxint8.trace,metal-application-encoders-list
gpu_fmt_mxint8.trace,metal-application-event-interval
gpu_fmt_mxint8.trace,metal-application-intervals
gpu_fmt_mxint8.trace,metal-ar-events
gpu_fmt_mxint8.trace,metal-command-buffer-completed
gpu_fmt_mxint8.trace,metal-command-buffer-error
gpu_fmt_mxint8.trace,metal-command-buffer-frame-assignment
gpu_fmt_mxint8.trace,metal-command-buffer-to-accelerator-id
gpu_fmt_mxint8.trace,metal-current-allocated-size
gpu_fmt_mxint8.trace,metal-driver-event-intervals
gpu_fmt_mxint8.trace,metal-driver-event-per-thread-intervals
gpu_fmt_mxint8.trace,metal-driver-intervals
gpu_fmt_mxint8.trace,metal-gpu-counter-intervals
gpu_fmt_mxint8.trace,metal-gpu-counter-profile
gpu_fmt_mxint8.trace,metal-gpu-execution-points
gpu_fmt_mxint8.trace,metal-gpu-info
gpu_fmt_mxint8.trace,metal-gpu-intervals
gpu_fmt_mxint8.trace,metal-gpu-state-intervals
gpu_fmt_mxint8.trace,metal-gpu-submission-to-command-buffer-id
gpu_fmt_mxint8.trace,metal-io-surface-access
gpu_fmt_mxint8.trace,metal-kernel-resource-allocations
gpu_fmt_mxint8.trace,metal-known-compositor-process
gpu_fmt_mxint8.trace,metal-object-dependency-chain-app
gpu_fmt_mxint8.trace,metal-object-dependency-chain-display
gpu_fmt_mxint8.trace,metal-object-dependency-chain-driver
gpu_fmt_mxint8.trace,metal-object-dependency-chain-gpu
gpu_fmt_mxint8.trace,metal-object-label
gpu_fmt_mxint8.trace,metal-residency-set-interval
gpu_fmt_mxint8.trace,metal-residency-set-resource-event
gpu_fmt_mxint8.trace,metal-residency-set-usage-event
gpu_fmt_mxint8.trace,metal-resource-allocations
gpu_fmt_mxint8.trace,metal-shader-profiler-intervals
gpu_fmt_mxint8.trace,metal-shader-profiler-shader-list
gpu_fmt_mxint8.trace,metal-visual-highlight-chain-app
gpu_fmt_mxint8.trace,metal-visual-highlight-chain-display
gpu_fmt_mxint8.trace,metal-visual-highlight-chain-driver
gpu_fmt_mxint8.trace,metal-visual-highlight-chain-gpu
gpu_fmt_mxint8.trace,metal-wired-sysmem-level-interval
gpu_fmt_mxint8.trace,mps-hw-intervals
gpu_fmt_mxint8.trace,os-log
gpu_fmt_mxint8.trace,os-signpost
gpu_fmt_mxint8.trace,os-signpost-arg
gpu_fmt_mxint8.trace,potential-hangs
gpu_fmt_mxint8.trace,process-info
gpu_fmt_mxint8.trace,runloop-events
gpu_fmt_mxint8.trace,thread-info
gpu_fmt_mxint8.trace,tick
gpu_fmt_mxint8.trace,time-info
gpu_fmt_mxint8.trace,time-profile
gpu_fmt_mxint8.trace,time-sample
gpu_fmt_mxint8.trace,visual-chain
gpu_fmt_mxint8.trace,visual-connection
gpu_fmt_tf32.trace,ca-client-buffer-wait-interval
gpu_fmt_tf32.trace,ca-client-present-request
gpu_fmt_tf32.trace,ca-client-presented-handler
gpu_fmt_tf32.trace,device-display-info
gpu_fmt_tf32.trace,device-gpu-info
gpu_fmt_tf32.trace,device-thermal-state-intervals
gpu_fmt_tf32.trace,display-compositor-events-interval
gpu_fmt_tf32.trace,display-compositor-interval
gpu_fmt_tf32.trace,display-events-interval
gpu_fmt_tf32.trace,display-surface-queue
gpu_fmt_tf32.trace,display-surface-swap
gpu_fmt_tf32.trace,display-vsyncs-interval
gpu_fmt_tf32.trace,displayed-surfaces-interval
gpu_fmt_tf32.trace,displayed-surfaces-per-second
gpu_fmt_tf32.trace,dyld-library-load
gpu_fmt_tf32.trace,gpu-aps-stream
gpu_fmt_tf32.trace,gpu-counter-info
gpu_fmt_tf32.trace,gpu-counter-value
gpu_fmt_tf32.trace,gpu-performance-device-state-intervals
gpu_fmt_tf32.trace,gpu-performance-state-info
gpu_fmt_tf32.trace,gpu-performance-state-intervals
gpu_fmt_tf32.trace,gpu-shader-profiler-interval
gpu_fmt_tf32.trace,gpu-shader-profiler-sample
gpu_fmt_tf32.trace,graphics-compiler-activity-intervals
gpu_fmt_tf32.trace,hang-risks
gpu_fmt_tf32.trace,kdebug
gpu_fmt_tf32.trace,kdebug-strings
gpu_fmt_tf32.trace,life-cycle-period
gpu_fmt_tf32.trace,metal-application-command-buffer-submissions
gpu_fmt_tf32.trace,metal-application-encoders-list
gpu_fmt_tf32.trace,metal-application-event-interval
gpu_fmt_tf32.trace,metal-application-intervals
gpu_fmt_tf32.trace,metal-ar-events
gpu_fmt_tf32.trace,metal-command-buffer-completed
gpu_fmt_tf32.trace,metal-command-buffer-error
gpu_fmt_tf32.trace,metal-command-buffer-frame-assignment
gpu_fmt_tf32.trace,metal-command-buffer-to-accelerator-id
gpu_fmt_tf32.trace,metal-current-allocated-size
gpu_fmt_tf32.trace,metal-driver-event-intervals
gpu_fmt_tf32.trace,metal-driver-event-per-thread-intervals
gpu_fmt_tf32.trace,metal-driver-intervals
gpu_fmt_tf32.trace,metal-gpu-counter-intervals
gpu_fmt_tf32.trace,metal-gpu-counter-profile
gpu_fmt_tf32.trace,metal-gpu-execution-points
gpu_fmt_tf32.trace,metal-gpu-info
gpu_fmt_tf32.trace,metal-gpu-intervals
gpu_fmt_tf32.trace,metal-gpu-state-intervals
gpu_fmt_tf32.trace,metal-gpu-submission-to-command-buffer-id
gpu_fmt_tf32.trace,metal-io-surface-access
gpu_fmt_tf32.trace,metal-kernel-resource-allocations
gpu_fmt_tf32.trace,metal-known-compositor-process
gpu_fmt_tf32.trace,metal-object-dependency-chain-app
gpu_fmt_tf32.trace,metal-object-dependency-chain-display
gpu_fmt_tf32.trace,metal-object-dependency-chain-driver
gpu_fmt_tf32.trace,metal-object-dependency-chain-gpu
gpu_fmt_tf32.trace,metal-object-label
gpu_fmt_tf32.trace,metal-residency-set-interval
gpu_fmt_tf32.trace,metal-residency-set-resource-event
gpu_fmt_tf32.trace,metal-residency-set-usage-event
gpu_fmt_tf32.trace,metal-resource-allocations
gpu_fmt_tf32.trace,metal-shader-profiler-intervals
gpu_fmt_tf32.trace,metal-shader-profiler-shader-list
gpu_fmt_tf32.trace,metal-visual-highlight-chain-app
gpu_fmt_tf32.trace,metal-visual-highlight-chain-display
gpu_fmt_tf32.trace,metal-visual-highlight-chain-driver
gpu_fmt_tf32.trace,metal-visual-highlight-chain-gpu
gpu_fmt_tf32.trace,metal-wired-sysmem-level-interval
gpu_fmt_tf32.trace,mps-hw-intervals
gpu_fmt_tf32.trace,os-log
gpu_fmt_tf32.trace,os-signpost
gpu_fmt_tf32.trace,os-signpost-arg
gpu_fmt_tf32.trace,potential-hangs
gpu_fmt_tf32.trace,process-info
gpu_fmt_tf32.trace,runloop-events
gpu_fmt_tf32.trace,thread-info
gpu_fmt_tf32.trace,tick
gpu_fmt_tf32.trace,time-info
gpu_fmt_tf32.trace,time-profile
gpu_fmt_tf32.trace,time-sample
gpu_fmt_tf32.trace,visual-chain
gpu_fmt_tf32.trace,visual-connection
gpu_fmt_uint8.trace,ca-client-buffer-wait-interval
gpu_fmt_uint8.trace,ca-client-present-request
gpu_fmt_uint8.trace,ca-client-presented-handler
gpu_fmt_uint8.trace,device-display-info
gpu_fmt_uint8.trace,device-gpu-info
gpu_fmt_uint8.trace,device-thermal-state-intervals
gpu_fmt_uint8.trace,display-compositor-events-interval
gpu_fmt_uint8.trace,display-compositor-interval
gpu_fmt_uint8.trace,display-events-interval
gpu_fmt_uint8.trace,display-surface-queue
gpu_fmt_uint8.trace,display-surface-swap
gpu_fmt_uint8.trace,display-vsyncs-interval
gpu_fmt_uint8.trace,displayed-surfaces-interval
gpu_fmt_uint8.trace,displayed-surfaces-per-second
gpu_fmt_uint8.trace,dyld-library-load
gpu_fmt_uint8.trace,gpu-aps-stream
gpu_fmt_uint8.trace,gpu-counter-info
gpu_fmt_uint8.trace,gpu-counter-value
gpu_fmt_uint8.trace,gpu-performance-device-state-intervals
gpu_fmt_uint8.trace,gpu-performance-state-info
gpu_fmt_uint8.trace,gpu-performance-state-intervals
gpu_fmt_uint8.trace,gpu-shader-profiler-interval
gpu_fmt_uint8.trace,gpu-shader-profiler-sample
gpu_fmt_uint8.trace,graphics-compiler-activity-intervals
gpu_fmt_uint8.trace,hang-risks
gpu_fmt_uint8.trace,kdebug
gpu_fmt_uint8.trace,kdebug-strings
gpu_fmt_uint8.trace,life-cycle-period
gpu_fmt_uint8.trace,metal-application-command-buffer-submissions
gpu_fmt_uint8.trace,metal-application-encoders-list
gpu_fmt_uint8.trace,metal-application-event-interval
gpu_fmt_uint8.trace,metal-application-intervals
gpu_fmt_uint8.trace,metal-ar-events
gpu_fmt_uint8.trace,metal-command-buffer-completed
gpu_fmt_uint8.trace,metal-command-buffer-error
gpu_fmt_uint8.trace,metal-command-buffer-frame-assignment
gpu_fmt_uint8.trace,metal-command-buffer-to-accelerator-id
gpu_fmt_uint8.trace,metal-current-allocated-size
gpu_fmt_uint8.trace,metal-driver-event-intervals
gpu_fmt_uint8.trace,metal-driver-event-per-thread-intervals
gpu_fmt_uint8.trace,metal-driver-intervals
gpu_fmt_uint8.trace,metal-gpu-counter-intervals
gpu_fmt_uint8.trace,metal-gpu-counter-profile
gpu_fmt_uint8.trace,metal-gpu-execution-points
gpu_fmt_uint8.trace,metal-gpu-info
gpu_fmt_uint8.trace,metal-gpu-intervals
gpu_fmt_uint8.trace,metal-gpu-state-intervals
gpu_fmt_uint8.trace,metal-gpu-submission-to-command-buffer-id
gpu_fmt_uint8.trace,metal-io-surface-access
gpu_fmt_uint8.trace,metal-kernel-resource-allocations
gpu_fmt_uint8.trace,metal-known-compositor-process
gpu_fmt_uint8.trace,metal-object-dependency-chain-app
gpu_fmt_uint8.trace,metal-object-dependency-chain-display
gpu_fmt_uint8.trace,metal-object-dependency-chain-driver
gpu_fmt_uint8.trace,metal-object-dependency-chain-gpu
gpu_fmt_uint8.trace,metal-object-label
gpu_fmt_uint8.trace,metal-residency-set-interval
gpu_fmt_uint8.trace,metal-residency-set-resource-event
gpu_fmt_uint8.trace,metal-residency-set-usage-event
gpu_fmt_uint8.trace,metal-resource-allocations
gpu_fmt_uint8.trace,metal-shader-profiler-intervals
gpu_fmt_uint8.trace,metal-shader-profiler-shader-list
gpu_fmt_uint8.trace,metal-visual-highlight-chain-app
gpu_fmt_uint8.trace,metal-visual-highlight-chain-display
gpu_fmt_uint8.trace,metal-visual-highlight-chain-driver
gpu_fmt_uint8.trace,metal-visual-highlight-chain-gpu
gpu_fmt_uint8.trace,metal-wired-sysmem-level-interval
gpu_fmt_uint8.trace,mps-hw-intervals
gpu_fmt_uint8.trace,os-log
gpu_fmt_uint8.trace,os-signpost
gpu_fmt_uint8.trace,os-signpost-arg
gpu_fmt_uint8.trace,potential-hangs
gpu_fmt_uint8.trace,process-info
gpu_fmt_uint8.trace,runloop-events
gpu_fmt_uint8.trace,thread-info
gpu_fmt_uint8.trace,tick
gpu_fmt_uint8.trace,time-info
gpu_fmt_uint8.trace,time-profile
gpu_fmt_uint8.trace,time-sample
gpu_fmt_uint8.trace,visual-chain
gpu_fmt_uint8.trace,visual-connection
gpu_fp8_e4m3.trace,device-gpu-info
gpu_fp8_e4m3.trace,dyld-library-load
gpu_fp8_e4m3.trace,gpu-aps-stream
gpu_fp8_e4m3.trace,gpu-counter-info
gpu_fp8_e4m3.trace,gpu-counter-value
gpu_fp8_e4m3.trace,kdebug
gpu_fp8_e4m3.trace,kdebug-strings
gpu_fp8_e4m3.trace,metal-gpu-counter-intervals
gpu_fp8_e4m3.trace,metal-gpu-counter-profile
gpu_fp8_e4m3.trace,process-info
gpu_fp8_e4m3.trace,thread-info
gpu_fp8_e4m3.trace,tick
gpu_fp8_e5m2.trace,device-gpu-info
gpu_fp8_e5m2.trace,dyld-library-load
gpu_fp8_e5m2.trace,gpu-aps-stream
gpu_fp8_e5m2.trace,gpu-counter-info
gpu_fp8_e5m2.trace,gpu-counter-value
gpu_fp8_e5m2.trace,kdebug
gpu_fp8_e5m2.trace,kdebug-strings
gpu_fp8_e5m2.trace,metal-gpu-counter-intervals
gpu_fp8_e5m2.trace,metal-gpu-counter-profile
gpu_fp8_e5m2.trace,process-info
gpu_fp8_e5m2.trace,thread-info
gpu_fp8_e5m2.trace,tick
gpu_int8.trace,device-gpu-info
gpu_int8.trace,dyld-library-load
gpu_int8.trace,gpu-aps-stream
gpu_int8.trace,gpu-counter-info
gpu_int8.trace,gpu-counter-value
gpu_int8.trace,kdebug
gpu_int8.trace,kdebug-strings
gpu_int8.trace,metal-gpu-counter-intervals
gpu_int8.trace,metal-gpu-counter-profile
gpu_int8.trace,process-info
gpu_int8.trace,thread-info
gpu_int8.trace,tick
gpu_mxfp4.trace,device-gpu-info
gpu_mxfp4.trace,dyld-library-load
gpu_mxfp4.trace,gpu-aps-stream
gpu_mxfp4.trace,gpu-counter-info
gpu_mxfp4.trace,gpu-counter-value
gpu_mxfp4.trace,kdebug
