backend,format,workload,status,support_tier,median_ms,p90_ms,warmup_runs,measured_runs,checksum,notes
pytorch_proxy_cpu,tf32,gemm_1024,measured,framework_proxy,2.5555004999660014,3.008162500009348,5,20,-38.755859375,proxy_backend=torch_float32_cpu
pytorch_proxy_cpu,tf32,gemm_2048,measured,framework_proxy,21.565770999927736,22.252596500038635,5,20,42.2509765625,proxy_backend=torch_float32_cpu
pytorch_proxy_cpu,fp8_e4m3,gemm_1024,measured,framework_proxy,2.782478999961313,3.1273875000351836,5,20,24.875,proxy_backend=torch_float32_cpu
pytorch_proxy_cpu,fp8_e4m3,gemm_2048,measured,framework_proxy,21.68202099994687,21.98635030006244,5,20,24.75,proxy_backend=torch_float32_cpu
pytorch_proxy_cpu,fp8_e5m2,gemm_1024,measured,framework_proxy,2.585791999990761,3.0315208000502025,5,20,23.75,proxy_backend=torch_float32_cpu
pytorch_proxy_cpu,fp8_e5m2,gemm_2048,measured,framework_proxy,21.602583000117193,22.15189579994785,5,20,-4.25,proxy_backend=torch_float32_cpu
pytorch_proxy_cpu,mxfp8,gemm_1024,measured,framework_proxy,2.9930415000762878,3.4348543999612957,5,20,13.705586433410645,proxy_backend=torch_float32_cpu
pytorch_proxy_cpu,mxfp8,gemm_2048,measured,framework_proxy,23.7699584999973,25.03593300000375,5,20,20.928335189819336,proxy_backend=torch_float32_cpu
pytorch_proxy_cpu,mxfp6,gemm_1024,measured,framework_proxy,3.062228999965555,3.488225299952319,5,20,0.0,proxy_backend=torch_float32_cpu
pytorch_proxy_cpu,mxfp6,gemm_2048,measured,framework_proxy,23.27779200004443,23.956929199903243,5,20,45.037261962890625,proxy_backend=torch_float32_cpu
pytorch_proxy_cpu,mxfp4,gemm_1024,measured,framework_proxy,3.0547289999276472,3.3814710999649833,5,20,65.4776611328125,proxy_backend=torch_float32_cpu
pytorch_proxy_cpu,mxfp4,gemm_2048,measured,framework_proxy,23.6573125000632,24.373112199918978,5,20,0.0,proxy_backend=torch_float32_cpu
pytorch_proxy_cpu,mxint8,gemm_1024,measured,framework_proxy,2.965313000004244,3.3722749999014923,5,20,10.642160415649414,proxy_backend=torch_float32_cpu
pytorch_proxy_cpu,mxint8,gemm_2048,measured,framework_proxy,24.58277049993285,30.60022439997283,5,20,-36.5946159362793,proxy_backend=torch_float32_cpu
pytorch_proxy_cpu,fp4,gemm_1024,measured,framework_proxy,3.558145499937382,4.610687499985033,5,20,-6.0,proxy_backend=torch_float32_cpu
pytorch_proxy_cpu,fp4,gemm_2048,measured,framework_proxy,23.990646000129345,26.34672940005203,5,20,3.0,proxy_backend=torch_float32_cpu
pytorch_proxy_cpu,int4,gemm_1024,measured,framework_proxy,3.0309795000675877,3.451367200023015,5,20,-44.789283752441406,proxy_backend=torch_float32_cpu
pytorch_proxy_cpu,int4,gemm_2048,measured,framework_proxy,26.424354000141648,35.49618269998973,5,20,47.041690826416016,proxy_backend=torch_float32_cpu
pytorch_proxy_cpu,uint4,gemm_1024,measured,framework_proxy,3.807687500057,5.3561710998792496,5,20,26.316612243652344,proxy_backend=torch_float32_cpu
pytorch_proxy_cpu,uint4,gemm_2048,measured,framework_proxy,25.38106250005967,26.596375300005093,5,20,50.009246826171875,proxy_backend=torch_float32_cpu
pytorch_proxy_cpu,nf4,gemm_1024,planned,framework_proxy,,,,,,Reserved frontier row for future torch proxy coverage on cpu.
pytorch_proxy_cpu,nf4,gemm_2048,planned,framework_proxy,,,,,,Reserved frontier row for future torch proxy coverage on cpu.
pytorch_proxy_mps,tf32,gemm_1024,measured,framework_proxy,2.206416499916486,2.8972380999675815,5,20,-1.48828125,proxy_backend=torch_float32_mps
pytorch_proxy_mps,tf32,gemm_2048,measured,framework_proxy,14.49531250000291,15.333670500103835,5,20,17.2451171875,proxy_backend=torch_float32_mps
pytorch_proxy_mps,fp8_e4m3,gemm_1024,measured,framework_proxy,2.323020999938308,3.1823709000718745,5,20,-26.875,proxy_backend=torch_float32_mps
pytorch_proxy_mps,fp8_e4m3,gemm_2048,measured,framework_proxy,14.013708000106817,14.55905829996027,5,20,-18.875,proxy_backend=torch_float32_mps
