timestamp_utc,step,status,phase,name,artifact_dir
2026-03-30T20:30:36Z,1,ok,A,sudo_prime,/Users/eirikr/Documents/GitHub/steinmarder/src/apple_re/results/tranche1_raw_20260330_m1_cuda_grade_r2/steps/01_sudo_prime
2026-03-30T20:30:36Z,2,ok,A,sudo_keepalive_start,/Users/eirikr/Documents/GitHub/steinmarder/src/apple_re/results/tranche1_raw_20260330_m1_cuda_grade_r2/steps/02_sudo_keepalive_start
2026-03-30T20:30:36Z,3,ok,A,machine_stamp,/Users/eirikr/Documents/GitHub/steinmarder/src/apple_re/results/tranche1_raw_20260330_m1_cuda_grade_r2/steps/03_machine_stamp
2026-03-30T20:30:36Z,4,ok,A,tool_matrix,/Users/eirikr/Documents/GitHub/steinmarder/src/apple_re/results/tranche1_raw_20260330_m1_cuda_grade_r2/steps/04_tool_matrix
2026-03-30T20:30:37Z,5,ok,A,package_inventory,/Users/eirikr/Documents/GitHub/steinmarder/src/apple_re/results/tranche1_raw_20260330_m1_cuda_grade_r2/steps/05_package_inventory
2026-03-30T20:30:38Z,6,ok,A,capabilities_json,/Users/eirikr/Documents/GitHub/steinmarder/src/apple_re/results/tranche1_raw_20260330_m1_cuda_grade_r2/steps/06_capabilities_json
2026-03-30T20:30:38Z,7,ok,B,cpu_family_matrix,/Users/eirikr/Documents/GitHub/steinmarder/src/apple_re/results/tranche1_raw_20260330_m1_cuda_grade_r2/steps/07_cpu_family_matrix
2026-03-30T20:30:38Z,8,ok,B,cpu_probe_inventory,/Users/eirikr/Documents/GitHub/steinmarder/src/apple_re/results/tranche1_raw_20260330_m1_cuda_grade_r2/steps/08_cpu_probe_inventory
2026-03-30T20:30:38Z,9,ok,B,compile_matrix_define,/Users/eirikr/Documents/GitHub/steinmarder/src/apple_re/results/tranche1_raw_20260330_m1_cuda_grade_r2/steps/09_compile_matrix_define
2026-03-30T20:30:39Z,10,ok,B,build_cpu_matrix,/Users/eirikr/Documents/GitHub/steinmarder/src/apple_re/results/tranche1_raw_20260330_m1_cuda_grade_r2/steps/10_build_cpu_matrix
2026-03-30T20:30:39Z,11,ok,B,disassemble_cpu_matrix,/Users/eirikr/Documents/GitHub/steinmarder/src/apple_re/results/tranche1_raw_20260330_m1_cuda_grade_r2/steps/11_disassemble_cpu_matrix
