timestamp_utc,step,status,phase,name,artifact_dir
2026-04-02T03:37:10Z,1,skipped_phase,A,sudo_prime,src/apple_re/results/typed_neural_suite_20260401_203656/steps/01_sudo_prime
2026-04-02T03:37:10Z,2,skipped_phase,A,sudo_keepalive_start,src/apple_re/results/typed_neural_suite_20260401_203656/steps/02_sudo_keepalive_start
2026-04-02T03:37:11Z,3,skipped_phase,A,machine_stamp,src/apple_re/results/typed_neural_suite_20260401_203656/steps/03_machine_stamp
2026-04-02T03:37:11Z,4,skipped_phase,A,tool_matrix,src/apple_re/results/typed_neural_suite_20260401_203656/steps/04_tool_matrix
2026-04-02T03:37:11Z,5,skipped_phase,A,package_inventory,src/apple_re/results/typed_neural_suite_20260401_203656/steps/05_package_inventory
2026-04-02T03:37:11Z,6,skipped_phase,A,capabilities_json,src/apple_re/results/typed_neural_suite_20260401_203656/steps/06_capabilities_json
2026-04-02T03:37:11Z,7,skipped_phase,B,cpu_family_matrix,src/apple_re/results/typed_neural_suite_20260401_203656/steps/07_cpu_family_matrix
2026-04-02T03:37:11Z,8,skipped_phase,B,cpu_probe_inventory,src/apple_re/results/typed_neural_suite_20260401_203656/steps/08_cpu_probe_inventory
2026-04-02T03:37:11Z,9,skipped_phase,B,compile_matrix_define,src/apple_re/results/typed_neural_suite_20260401_203656/steps/09_compile_matrix_define
2026-04-02T03:37:11Z,10,skipped_phase,B,build_cpu_matrix,src/apple_re/results/typed_neural_suite_20260401_203656/steps/10_build_cpu_matrix
2026-04-02T03:37:11Z,11,skipped_phase,B,disassemble_cpu_matrix,src/apple_re/results/typed_neural_suite_20260401_203656/steps/11_disassemble_cpu_matrix
2026-04-02T03:37:11Z,12,skipped_phase,B,llvm_mca_cpu_matrix,src/apple_re/results/typed_neural_suite_20260401_203656/steps/12_llvm_mca_cpu_matrix
2026-04-02T03:37:11Z,13,skipped_phase,B,cache_pressure_family_matrix,src/apple_re/results/typed_neural_suite_20260401_203656/steps/13_cache_pressure_family_matrix
2026-04-02T03:37:11Z,14,skipped_phase,B,cache_pressure_artifacts,src/apple_re/results/typed_neural_suite_20260401_203656/steps/14_cache_pressure_artifacts
2026-04-02T03:37:11Z,15,skipped_phase,C,cpu_baseline_timing,src/apple_re/results/typed_neural_suite_20260401_203656/steps/15_cpu_baseline_timing
2026-04-02T03:37:11Z,16,skipped_phase,C,hyperfine_cpu_timing,src/apple_re/results/typed_neural_suite_20260401_203656/steps/16_hyperfine_cpu_timing
2026-04-02T03:37:11Z,17,skipped_phase,C,xctrace_cpu_profile,src/apple_re/results/typed_neural_suite_20260401_203656/steps/17_xctrace_cpu_profile
2026-04-02T03:37:11Z,18,skipped_phase,C,dtrace_dtruss_cpu,src/apple_re/results/typed_neural_suite_20260401_203656/steps/18_dtrace_dtruss_cpu
2026-04-02T03:37:11Z,19,skipped_phase,C,powermetrics_cpu,src/apple_re/results/typed_neural_suite_20260401_203656/steps/19_powermetrics_cpu
2026-04-02T03:37:11Z,20,skipped_phase,C,cpu_diagnostics,src/apple_re/results/typed_neural_suite_20260401_203656/steps/20_cpu_diagnostics
2026-04-02T03:37:11Z,21,skipped_phase,D,metal_host_harness_build,src/apple_re/results/typed_neural_suite_20260401_203656/steps/21_metal_host_harness_build
2026-04-02T03:37:11Z,22,skipped_phase,D,metal_variant_matrix_define,src/apple_re/results/typed_neural_suite_20260401_203656/steps/22_metal_variant_matrix_define
2026-04-02T03:37:11Z,23,skipped_phase,D,metal_compile_variants,src/apple_re/results/typed_neural_suite_20260401_203656/steps/23_metal_compile_variants
2026-04-02T03:37:11Z,24,skipped_phase,D,metal_correctness,src/apple_re/results/typed_neural_suite_20260401_203656/steps/24_metal_correctness
2026-04-02T03:37:11Z,25,skipped_phase,D,metal_timing_sweep,src/apple_re/results/typed_neural_suite_20260401_203656/steps/25_metal_timing_sweep
2026-04-02T03:37:11Z,26,skipped_phase,D,publish_metal_matrix,src/apple_re/results/typed_neural_suite_20260401_203656/steps/26_publish_metal_matrix
2026-04-02T03:37:11Z,27,skipped_phase,E,xctrace_gpu_baseline,src/apple_re/results/typed_neural_suite_20260401_203656/steps/27_xctrace_gpu_baseline
2026-04-02T03:37:11Z,28,skipped_phase,E,xctrace_gpu_compare,src/apple_re/results/typed_neural_suite_20260401_203656/steps/28_xctrace_gpu_compare
2026-04-02T03:37:11Z,29,skipped_phase,E,extract_xctrace_metrics,src/apple_re/results/typed_neural_suite_20260401_203656/steps/29_extract_xctrace_metrics
2026-04-02T03:37:11Z,30,skipped_phase,E,host_overhead_capture,src/apple_re/results/typed_neural_suite_20260401_203656/steps/30_host_overhead_capture
2026-04-02T03:37:11Z,31,skipped_phase,E,powermetrics_gpu,src/apple_re/results/typed_neural_suite_20260401_203656/steps/31_powermetrics_gpu
