backend,format,workload,status,support_tier,median_ms,p90_ms,warmup_runs,measured_runs,checksum,notes
pytorch_cpu,float16,gemm_256,measured,native,5.889458501769695,5.957375004072674,10,30,8.9453125,device=cpu
pytorch_cpu,float16,gemm_1024,measured,native,714.2547920011566,716.7116872020415,10,30,-9.234375,device=cpu
pytorch_cpu,float16,gemm_2048,measured,native,9583.433083498676,10018.269746396983,10,30,48.03125,device=cpu
pytorch_cpu,float16,reduce_1m,measured,native,0.042187013605143875,0.047129108861554414,10,30,-1884.0,device=cpu
pytorch_cpu,float32,gemm_256,measured,native,0.033083008020184934,0.03316700167488307,10,30,-6.988542079925537,device=cpu
pytorch_cpu,float32,gemm_1024,measured,native,2.572687495558057,2.9010537968133576,10,30,2.409029722213745,device=cpu
pytorch_cpu,float32,gemm_2048,measured,native,24.535916505556088,25.28954590379726,10,30,4.164613246917725,device=cpu
pytorch_cpu,float32,reduce_1m,measured,native,0.03939550515497103,0.04045809182571247,10,30,-1719.4859619140625,device=cpu
pytorch_cpu,float64,gemm_256,measured,native,0.12514550326159224,0.12521309981821105,10,30,11.637105885404774,device=cpu
pytorch_cpu,float64,gemm_1024,measured,native,10.302500493708067,10.76422080222983,10,30,-19.320616058706502,device=cpu
pytorch_cpu,float64,gemm_2048,measured,native,90.40297950559761,92.2200165950926,10,30,25.99689385138327,device=cpu
pytorch_cpu,float64,reduce_1m,measured,native,0.07041599747026339,0.0732540909666568,10,30,615.9180747435827,device=cpu
pytorch_cpu,bfloat16,gemm_256,measured,native_or_proxy,6.596770996111445,6.684012501500547,10,30,6.28125,device=cpu
pytorch_cpu,bfloat16,gemm_1024,measured,native_or_proxy,826.7134580019047,861.5144743947894,10,30,18.75,device=cpu
pytorch_cpu,bfloat16,gemm_2048,measured,native_or_proxy,8559.807207995618,8786.372820792894,10,30,34.75,device=cpu
pytorch_cpu,bfloat16,reduce_1m,measured,native_or_proxy,0.040812497900333256,0.046020800073165447,10,30,488.0,device=cpu
pytorch_cpu,int8,gemm_256,measured,native_or_proxy,0.6688745052088052,0.7443374968715945,10,30,14.0,device=cpu
pytorch_cpu,int8,gemm_1024,measured,native_or_proxy,47.419458504009526,50.73767019493971,10,30,61.0,device=cpu
pytorch_cpu,int8,gemm_2048,measured,native_or_proxy,375.24129200028256,385.0043295053183,10,30,20.0,device=cpu
pytorch_cpu,int8,reduce_1m,measured,native_or_proxy,0.15931249072309583,0.1716372004011646,10,30,-518947.0,device=cpu
pytorch_cpu,uint8,gemm_256,measured,native_or_proxy,0.7393334963126108,0.7436752988724038,10,30,126.0,device=cpu
pytorch_cpu,uint8,gemm_1024,measured,native_or_proxy,46.83193800156005,47.88845349976327,10,30,121.0,device=cpu
pytorch_cpu,uint8,gemm_2048,measured,native_or_proxy,371.45466699439567,379.5278336969204,10,30,210.0,device=cpu
pytorch_cpu,uint8,reduce_1m,measured,native_or_proxy,0.15593750140396878,0.1654961000895128,10,30,15486525.0,device=cpu
pytorch_mps,float16,gemm_256,measured,native,0.43366650061216205,0.5126461910549551,10,30,-0.01396942138671875,device=mps
pytorch_mps,float16,gemm_1024,measured,native,2.011728996876627,2.3947252964717336,10,30,2.86328125,device=mps
pytorch_mps,float16,gemm_2048,measured,native,9.315937495557591,9.57112470350694,10,30,67.9375,device=mps
pytorch_mps,float16,reduce_1m,measured,native,0.51777099724859,0.580416392767802,10,30,-1350.0,device=mps
pytorch_mps,float32,gemm_256,measured,native,0.5714584985980764,0.6897920058690943,10,30,-3.106632709503174,device=mps
pytorch_mps,float32,gemm_1024,measured,native,2.1475624962477013,2.540425304323435,10,30,-51.41694259643555,device=mps
pytorch_mps,float32,gemm_2048,measured,native,10.828438003954943,11.096291705325712,10,30,-87.94053649902344,device=mps
pytorch_mps,float32,reduce_1m,measured,native,0.5427500000223517,0.5618039009277709,10,30,-299.02008056640625,device=mps
pytorch_mps,bfloat16,gemm_256,measured,native_or_proxy,0.617458499618806,0.6277920023421757,10,30,-4.25,device=mps
pytorch_mps,bfloat16,gemm_1024,measured,native_or_proxy,2.772937004920095,3.007383394287899,10,30,67.0,device=mps
pytorch_mps,bfloat16,gemm_2048,measured,native_or_proxy,18.923979499959387,19.669645310204942,10,30,-16.625,device=mps
pytorch_mps,bfloat16,reduce_1m,measured,native_or_proxy,0.534624996362254,0.5507169946213253,10,30,-492.0,device=mps
pytorch_mps,int8,gemm_256,measured,native_or_proxy,0.5409995064837858,0.5550037938519381,10,30,55.0,device=mps
pytorch_mps,int8,gemm_1024,measured,native_or_proxy,8.506250000209548,8.599667300586589,10,30,-4.0,device=mps
pytorch_mps,int8,gemm_2048,measured,native_or_proxy,61.970479000592604,62.91567850712454,10,30,91.0,device=mps
pytorch_mps,int8,reduce_1m,measured,native_or_proxy,0.548792006156873,0.5866040984983556,10,30,-494082.0,device=mps
pytorch_mps,uint8,gemm_256,measured,native_or_proxy,0.5772500007878989,0.602658704156056,10,30,63.0,device=mps
pytorch_mps,uint8,gemm_1024,measured,native_or_proxy,8.510874999046791,8.712158698472194,10,30,220.0,device=mps
pytorch_mps,uint8,gemm_2048,measured,native_or_proxy,61.87233349919552,62.707696403958835,10,30,27.0,device=mps
pytorch_mps,uint8,reduce_1m,measured,native_or_proxy,0.48258349852403626,0.5312588866217993,10,30,15484528.0,device=mps
mlx_gpu,float16,gemm_256,measured,native,0.23383300140267238,0.25073390133911744,10,30,-10.875,"default_device=Device(gpu, 0)"
mlx_gpu,float16,gemm_1024,measured,native,1.4441874955082312,1.8188122048741207,10,30,16.71875,"default_device=Device(gpu, 0)"
mlx_gpu,float16,gemm_2048,measured,native,8.51829149905825,8.824474694847595,10,30,31.0,"default_device=Device(gpu, 0)"
mlx_gpu,float16,reduce_1m,measured,native,0.27077099366579205,0.2830743993399665,10,30,34.75,"default_device=Device(gpu, 0)"
mlx_gpu,float32,gemm_256,measured,native,0.30216600134735927,0.3287750048912131,10,30,6.726591110229492,"default_device=Device(gpu, 0)"
mlx_gpu,float32,gemm_1024,measured,native,1.4592089937650599,1.5029159956611693,10,30,57.3711051940918,"default_device=Device(gpu, 0)"
mlx_gpu,float32,gemm_2048,measured,native,10.540750001382548,11.011836901889183,10,30,28.881614685058594,"default_device=Device(gpu, 0)"
mlx_gpu,float32,reduce_1m,measured,native,0.29479099612217396,0.3226413973607123,10,30,704.3546142578125,"default_device=Device(gpu, 0)"
