trace,template_name,duration_s,end_reason,target_process_name,target_pid,target_exit_status,target_termination_reason,schema_count
gpu_cache_time_profiler.trace,Time Profiler,0.799402,Target app exited,sm_apple_cpu_cache_pressure,67260,0,exit(0),40
