mnemonic,operands,latency_cycles,throughput_cycles,category
VADDPS,zmm,zmm,zmm,1.4503,0.4834,fp32_arith
VSUBPS,zmm,zmm,zmm,1.4497,0.4836,fp32_arith
VMULPS,zmm,zmm,zmm,1.4503,0.4834,fp32_arith
VDIVPS,zmm,zmm,zmm,5.5819,2.8991,fp32_arith
VMAXPS,zmm,zmm,zmm,0.9672,0.4836,fp32_arith
VMINPS,zmm,zmm,zmm,1.3188,0.4925,fp32_arith
VSQRTPS,zmm,zmm,7.2734,4.9238,fp32_arith
VRCP14PS,zmm,zmm,2.4159,1.5452,fp32_arith
VRSQRT14PS,zmm,zmm,2.4481,0.4842,fp32_arith
VREDUCEPS,zmm,zmm,imm,2.9016,0.9686,fp32_arith
VRANGEPS,zmm,zmm,zmm,imm,0.9694,0.4838,fp32_arith
VRNDSCALEPS,zmm,zmm,imm,1.4512,0.4838,fp32_arith
VSCALEFPS,zmm,zmm,zmm,1.5953,0.9669,fp32_arith
VGETEXPPS,zmm,zmm,1.4506,0.4836,fp32_arith
VGETMANTPS,zmm,zmm,imm,1.4503,0.4836,fp32_arith
VFIXUPIMMPS,zmm,zmm,zmm,imm,0.9669,0.4834,fp32_arith
VFMADD231PS,zmm,zmm,zmm,1.9334,0.4834,fp32_fma
VFMSUB231PS,zmm,zmm,zmm,1.9331,0.6108,fp32_fma
VFNMADD231PS,zmm,zmm,zmm,1.9494,0.4858,fp32_fma
VFNMSUB231PS,zmm,zmm,zmm,1.9484,0.4853,fp32_fma
VFMADDSUB231PS,zmm,zmm,zmm,1.9366,0.4841,fp32_fma
VFMSUBADD231PS,zmm,zmm,zmm,1.9353,0.4839,fp32_fma
VADDPD,zmm,zmm,zmm,1.4516,0.4842,fp64_arith
VSUBPD,zmm,zmm,zmm,1.4522,0.4841,fp64_arith
VMULPD,zmm,zmm,zmm,1.4522,0.4859,fp64_arith
VDIVPD,zmm,zmm,zmm,6.2941,4.4803,fp64_arith
VMAXPD,zmm,zmm,zmm,0.9684,0.4842,fp64_arith
VMINPD,zmm,zmm,zmm,0.9681,0.4844,fp64_arith
VSQRTPD,zmm,zmm,10.1650,7.8633,fp64_arith
VRCP14PD,zmm,zmm,2.4156,0.4834,fp64_arith
VRSQRT14PD,zmm,zmm,2.4156,0.4833,fp64_arith
VREDUCEPD,zmm,zmm,imm,3.2447,0.9691,fp64_arith
VRANGEPD,zmm,zmm,zmm,imm,0.9694,0.4834,fp64_arith
VRNDSCALEPD,zmm,zmm,imm,1.4497,0.4834,fp64_arith
VSCALEFPD,zmm,zmm,zmm,1.5934,0.9664,fp64_arith
VGETEXPPD,zmm,zmm,1.4497,0.4834,fp64_arith
VGETMANTPD,zmm,zmm,imm,1.4497,0.4834,fp64_arith
VFMADD231PD,zmm,zmm,zmm,1.9331,0.4834,fp64_fma
VRCP14SS,xmm,xmm,2.8969,0.3031,fp32_scalar
VRSQRT14SS,xmm,xmm,2.4094,0.3013,fp32_scalar
VGETEXPSS,xmm,xmm,1.4434,0.2411,fp32_scalar
VGETMANTSS,xmm,xmm,imm,1.4438,0.2411,fp32_scalar
VCMPPS,zmm,zmm,imm->k,-1.0000,0.5202,fp_compare
VCMPPD,zmm,zmm,imm->k,-1.0000,0.4870,fp_compare
VFPCLASSPS,zmm,imm->k,-1.0000,0.5016,fp_compare
VCVTPS2PD,ymm->zmm,-1.0000,0.6420,fp_convert
VCVTPD2PS,zmm->ymm,-1.0000,0.6416,fp_convert
VCVTDQ2PS,zmm,zmm,1.4447,0.4814,fp_convert
VCVTPS2DQ,zmm,zmm,1.4441,0.4816,fp_convert
VCVTTPS2DQ,zmm,zmm,1.4441,0.4814,fp_convert
VCVTPD2DQ,zmm->ymm,-1.0000,0.8113,fp_convert
VCVTTPD2DQ,zmm->ymm,-1.0000,0.6430,fp_convert
VCVTQQ2PD,zmm,zmm,1.4528,0.4844,fp_convert
VCVTTPD2QQ,zmm,zmm,1.4497,0.5014,fp_convert
VCVTPS2UDQ,zmm,zmm,1.6841,0.5653,fp_convert
VCVTUDQ2PS,zmm,zmm,1.4516,0.4858,fp_convert
VCVTPD2UDQ,zmm->ymm,-1.0000,0.9287,fp_convert
VCVTUDQ2PD,ymm->zmm,-1.0000,0.6453,fp_convert
VCVTPH2PS,ymm->zmm,-1.0000,0.6448,fp_convert
VCVTPS2PH,zmm->ymm,-1.0000,0.9270,fp_convert
VCVTNE2PS2BF16,zmm,zmm,zmm,0.6456,0.9267,fp_convert
VCVTNEPS2BF16,zmm->ymm,-1.0000,0.6450,fp_convert
VSHUFPS,zmm,zmm,zmm,imm,0.5506,0.3691,fp_shuffle
VSHUFPD,zmm,zmm,zmm,imm,0.5503,0.3684,fp_shuffle
VUNPCKLPS,zmm,zmm,zmm,0.5856,0.3953,fp_shuffle
VUNPCKHPS,zmm,zmm,zmm,0.5497,0.3686,fp_shuffle
VUNPCKLPD,zmm,zmm,zmm,0.5856,0.3952,fp_shuffle
VUNPCKHPD,zmm,zmm,zmm,0.5503,0.3689,fp_shuffle
VPERMILPS,zmm,zmm,imm,0.5859,0.3955,fp_shuffle
VPERMILPD,zmm,zmm,imm,0.5866,0.3956,fp_shuffle
VPERMPS,zmm,zmm,zmm,2.4188,0.4839,fp_shuffle
VPERMPD,zmm,zmm,imm,1.9344,0.4841,fp_shuffle
VPERMI2PS,zmm,zmm,zmm,2.6716,0.4850,fp_shuffle
VPERMI2PD,zmm,zmm,zmm,2.4222,0.4847,fp_shuffle
VSHUFF32X4,zmm,zmm,zmm,imm,1.9366,0.4845,fp_shuffle
VSHUFF64X2,zmm,zmm,zmm,imm,1.9359,0.4844,fp_shuffle
VINSERTF32X4,zmm,xmm,imm,-1.0000,0.4853,fp_shuffle
VINSERTF64X2,zmm,xmm,imm,-1.0000,0.4863,fp_shuffle
VEXTRACTF32X4,zmm->xmm,imm,-1.0000,0.2422,fp_shuffle
VEXTRACTF64X2,zmm->xmm,imm,-1.0000,0.2425,fp_shuffle
VBLENDMPS,zmm,zmm {k},-1.0000,0.2655,fp_blend
VBLENDMPD,zmm,zmm {k},-1.0000,0.2656,fp_blend
VMOVAPS,zmm,zmm,0.2428,0.1214,fp_move
VMOVAPD,zmm,zmm,0.1219,0.1214,fp_move
VBROADCASTSS,zmm,0.4841,0.4841,fp_move
VBROADCASTSD,zmm,0.4847,0.4839,fp_move
VCOMPRESSPS,zmm {k},-1.0000,0.8519,fp_move
VCOMPRESSPD,zmm {k},-1.0000,0.8541,fp_move
VEXPANDPS,zmm {k},-1.0000,0.7503,fp_move
VEXPANDPD,zmm {k},-1.0000,0.7509,fp_move
VDPBF16PS,zmm,zmm,zmm,2.9144,0.4844,bf16
