mnemonic,operands,latency_cycles,throughput_cycles,category
KADDB,k,k,k,0.4813,0.2409,mask_arith
KANDB,k,k,k,0.4816,0.2406,mask_arith
KANDNB,k,k,k,0.4813,0.2409,mask_arith
KORB,k,k,k,0.4806,0.2412,mask_arith
KXORB,k,k,k,0.4809,0.2409,mask_arith
KXNORB,k,k,k,0.4813,0.2409,mask_arith
KNOTB,k,k,0.4809,0.2412,mask_arith
KSHIFTLB,k,k,imm,0.4809,0.2409,mask_shift
KSHIFTRB,k,k,imm,0.4809,0.2406,mask_shift
KADDW,k,k,k,0.4813,0.2406,mask_arith
KANDW,k,k,k,0.4809,0.2409,mask_arith
KANDNW,k,k,k,0.4809,0.2406,mask_arith
KORW,k,k,k,0.4813,0.2409,mask_arith
KXORW,k,k,k,0.4809,0.2409,mask_arith
KXNORW,k,k,k,0.4809,0.2409,mask_arith
KNOTW,k,k,0.4809,0.2406,mask_arith
KSHIFTLW,k,k,imm,0.8322,0.2412,mask_shift
KSHIFTRW,k,k,imm,0.5100,0.2778,mask_shift
KADDD,k,k,k,0.4816,0.2409,mask_arith
KANDD,k,k,k,0.4809,0.2412,mask_arith
KANDND,k,k,k,0.4813,0.2956,mask_arith
KORD,k,k,k,0.4816,0.2409,mask_arith
KXORD,k,k,k,0.4816,0.2409,mask_arith
KXNORD,k,k,k,0.4813,0.2412,mask_arith
KNOTD,k,k,0.4809,0.2412,mask_arith
KSHIFTLD,k,k,imm,0.4816,0.2409,mask_shift
KSHIFTRD,k,k,imm,0.6188,0.2428,mask_shift
KADDQ,k,k,k,0.5984,0.4778,mask_arith
KANDQ,k,k,k,0.5972,0.4778,mask_arith
KANDNQ,k,k,k,0.6212,0.5969,mask_arith
KORQ,k,k,k,0.5972,0.4781,mask_arith
KXORQ,k,k,k,0.5972,0.4784,mask_arith
KXNORQ,k,k,k,0.5969,0.4781,mask_arith
KNOTQ,k,k,0.6228,0.4794,mask_arith
KSHIFTLQ,k,k,imm,0.5978,0.4794,mask_shift
KSHIFTRQ,k,k,imm,0.9584,0.4806,mask_shift
KMOVB,k,k,0.4950,0.2828,mask_move
KMOVW,k,k,0.4800,0.2412,mask_move
KMOVD,k,k,0.4806,0.2412,mask_move
KMOVQ,k,k,0.6156,0.4781,mask_move
KMOVB,k,r32,-1.0000,0.4778,mask_move
KMOVW,k,r32,-1.0000,0.4781,mask_move
KMOVD,k,r32,-1.0000,0.4775,mask_move
KMOVQ,k,r64,-1.0000,0.8597,mask_move
KMOVB,r32,k,-1.0000,0.4775,mask_move
KMOVW,r32,k,-1.0000,0.4778,mask_move
KMOVD,r32,k,-1.0000,0.4775,mask_move
KMOVQ,r64,k,-1.0000,0.9563,mask_move
KMOVB,k,m8,-1.0000,0.2681,mask_load
KMOVW,k,m16,-1.0000,0.2666,mask_load
KTESTB,k,k,-1.0000,0.5784,mask_test
KTESTW,k,k,-1.0000,0.5587,mask_test
KTESTD,k,k,-1.0000,0.5787,mask_test
KTESTQ,k,k,-1.0000,0.5681,mask_test
KORTESTB,k,k,-1.0000,0.5781,mask_test
KORTESTW,k,k,-1.0000,0.5772,mask_test
KORTESTD,k,k,-1.0000,0.5778,mask_test
KORTESTQ,k,k,-1.0000,0.6162,mask_test
VPCMPEQD,zmm,zmm->k,-1.0000,0.4797,vec_to_mask
VCMPPS,zmm,zmm->k,-1.0000,0.4841,vec_to_mask
